Name,Time,MAC Address,UUID,Major,Minor,RSSI,Scanned Data
null,2020/01/30 19:18:23,30:A8:0F:76:E1:08, , , ,-100, 
null,2020/01/30 19:18:23,56:D2:FB:F3:78:AA, , , ,-80, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
null,2020/01/30 19:18:23,30:A8:0F:76:E1:08, , , ,-99, 
null,2020/01/30 19:18:23,F0:79:60:29:70:53, , , ,-82, 
null,2020/01/30 19:18:23,57:41:E8:37:44:EA, , , ,-83, 
null,2020/01/30 19:18:23,63:D7:E7:49:55:A7, , , ,-87, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
null,2020/01/30 19:18:23,0F:D0:F1:54:A5:C6, , , ,-95, 
null,2020/01/30 19:18:23,56:D2:FB:F3:78:AA, , , ,-80, 
null,2020/01/30 19:18:23,0E:F9:92:69:69:F7, , , ,-99, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
null,2020/01/30 19:18:23,F0:79:60:29:70:53, , , ,-83, 
null,2020/01/30 19:18:23,57:41:E8:37:44:EA, , , ,-82, 
null,2020/01/30 19:18:23,0F:D0:F1:54:A5:C6, , , ,-94, 
null,2020/01/30 19:18:23,63:D7:E7:49:55:A7, , , ,-88, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
null,2020/01/30 19:18:23,56:D2:FB:F3:78:AA, , , ,-80, 
null,2020/01/30 19:18:23,30:A8:0F:76:E1:08, , , ,-101, 
null,2020/01/30 19:18:23,5E:0F:13:78:CD:F7, , , ,-95, 
null,2020/01/30 19:18:23,0E:F9:92:69:69:F7, , , ,-99, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
null,2020/01/30 19:18:23,F0:79:60:29:70:53, , , ,-81, 
null,2020/01/30 19:18:23,57:41:E8:37:44:EA, , , ,-81, 
null,2020/01/30 19:18:23,63:D7:E7:49:55:A7, , , ,-90, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-73, 
[TV]89,2020/01/30 19:18:23,84:C0:EF:36:FA:AD, , , ,-72, 
null,2020/01/30 19:18:24,56:D2:FB:F3:78:AA, , , ,-80, 
null,2020/01/30 19:18:24,30:A8:0F:76:E1:08, , , ,-101, 
null,2020/01/30 19:18:24,0F:D0:F1:54:A5:C6, , , ,-95, 
[TV]89,2020/01/30 19:18:24,84:C0:EF:36:FA:AD, , , ,-74, 
null,2020/01/30 19:18:24,57:41:E8:37:44:EA, , , ,-81, 
[TV]89,2020/01/30 19:18:24,84:C0:EF:36:FA:AD, , , ,-75, 
null,2020/01/30 19:18:24,63:D7:E7:49:55:A7, , , ,-88, 
null,2020/01/30 19:18:24,30:A8:0F:76:E1:08, , , ,-100, 
null,2020/01/30 19:18:24,5E:0F:13:78:CD:F7, , , ,-97, 
null,2020/01/30 19:18:24,0F:D0:F1:54:A5:C6, , , ,-92, 
[TV]89,2020/01/30 19:18:24,84:C0:EF:36:FA:AD, , , ,-76, 
[TV]89,2020/01/30 19:18:24,84:C0:EF:36:FA:AD, , , ,-75, 
null,2020/01/30 19:18:24,0E:F9:92:69:69:F7, , , ,-99, 
null,2020/01/30 19:18:24,56:D2:FB:F3:78:AA, , , ,-76, 
null,2020/01/30 19:18:24,7C:67:3E:85:1A:9F, , , ,-100, 
null,2020/01/30 19:18:24,7C:67:3E:85:1A:9F, , , ,-100, 
null,2020/01/30 19:18:24,57:41:E8:37:44:EA, , , ,-83, 
null,2020/01/30 19:18:24,F0:79:60:29:70:53, , , ,-83, 
[TV]89,2020/01/30 19:18:24,84:C0:EF:36:FA:AD, , , ,-76, 
[TV]89,2020/01/30 19:18:24,84:C0:EF:36:FA:AD, , , ,-77, 
null,2020/01/30 19:18:24,0E:F9:92:69:69:F7, , , ,-100, 
null,2020/01/30 19:18:24,63:D7:E7:49:55:A7, , , ,-84, 
null,2020/01/30 19:18:24,0F:D0:F1:54:A5:C6, , , ,-93, 
null,2020/01/30 19:18:24,56:D2:FB:F3:78:AA, , , ,-75, 
null,2020/01/30 19:18:24,0E:F9:92:69:69:F7, , , ,-99, 
null,2020/01/30 19:18:24,5E:0F:13:78:CD:F7, , , ,-94, 
[TV]89,2020/01/30 19:18:25,84:C0:EF:36:FA:AD, , , ,-76, 
Mi Band 3,2020/01/30 19:18:25,C9:F2:EB:EB:B1:6E, , , ,-97, 
null,2020/01/30 19:18:25,57:41:E8:37:44:EA, , , ,-84, 
null,2020/01/30 19:18:25,F0:79:60:29:70:53, , , ,-87, 
